timestamp,username,source_ip,event_type,service
2025-08-07 05:54:51,user029,192.168.2.39,login_success,ssh
2025-08-07 05:54:52,user035,192.168.4.26,login_failure,web
2025-08-07 05:55:31,user028,192.168.3.14,login_success,rdp
2025-08-07 05:55:40,user088,192.168.2.48,login_success,ssh
2025-08-07 05:55:57,user057,192.168.4.18,login_success,web
2025-08-07 05:56:02,user084,192.168.4.25,login_success,web
2025-08-07 05:56:03,user052,192.168.3.24,login_success,ssh
2025-08-07 05:56:22,user030,192.168.2.41,login_success,ssh
2025-08-07 05:56:22,user036,192.168.2.33,login_success,ssh
2025-08-07 05:56:28,user104,192.168.4.21,login_success,ssh
2025-08-07 05:56:44,user123,192.168.4.26,login_failure,web
2025-08-07 05:56:45,user136,192.168.2.19,login_failure,ssh
2025-08-07 05:56:52,user018,192.168.2.43,login_failure,web
2025-08-07 05:56:58,user109,192.168.2.22,login_success,rdp
2025-08-07 05:57:10,user127,192.168.1.20,login_success,rdp
2025-08-07 05:57:26,user014,192.168.1.30,login_success,ssh
2025-08-07 05:57:35,user028,192.168.2.42,login_success,rdp
2025-08-07 05:57:44,user116,192.168.4.13,login_success,web
2025-08-07 05:57:44,user071,192.168.3.49,login_success,rdp
2025-08-07 05:57:44,user111,192.168.4.49,login_success,web
2025-08-07 05:57:50,user102,192.168.2.22,login_success,rdp
2025-08-07 05:57:53,user141,192.168.2.15,login_success,web
2025-08-07 05:58:09,user081,192.168.1.27,login_success,ssh
2025-08-07 05:58:21,user011,192.168.2.16,login_success,ssh
2025-08-07 05:58:53,user137,192.168.1.24,login_failure,rdp
2025-08-07 05:58:53,user068,192.168.2.34,login_failure,ssh
2025-08-07 05:59:03,user031,192.168.2.15,login_success,web
2025-08-07 05:59:07,db_service,192.168.4.20,login_success,rdp
2025-08-07 05:59:11,user086,192.168.2.26,login_success,ssh
2025-08-07 05:59:13,user116,192.168.2.48,login_success,ssh
2025-08-07 05:59:20,user073,192.168.4.38,login_success,ssh
2025-08-07 05:59:22,user101,192.168.2.34,login_success,web
2025-08-07 05:59:24,user101,192.168.2.39,login_failure,rdp
2025-08-07 05:59:36,user076,192.168.1.26,login_success,web
2025-08-07 05:59:43,user038,192.168.3.35,login_success,rdp
2025-08-07 05:59:45,user021,192.168.4.21,login_success,rdp
2025-08-07 05:59:49,user055,192.168.1.40,login_success,web
2025-08-07 06:00:07,user068,192.168.2.30,login_failure,web
2025-08-07 06:00:37,user041,192.168.3.29,login_success,ssh
2025-08-07 06:00:37,user114,192.168.2.40,login_failure,web
2025-08-07 06:00:42,user016,192.168.2.43,login_success,rdp
2025-08-07 06:00:52,user034,192.168.3.18,login_failure,web
2025-08-07 06:00:55,user068,192.168.4.35,login_success,rdp
2025-08-07 06:00:58,user038,192.168.1.32,login_success,ssh
2025-08-07 06:01:01,user039,192.168.3.40,login_success,rdp
2025-08-07 06:01:02,user089,192.168.1.44,login_success,web
2025-08-07 06:01:08,user042,192.168.1.11,login_failure,web
2025-08-07 06:01:10,user130,192.168.3.35,login_success,web
2025-08-07 06:01:21,user010,192.168.2.30,login_failure,ssh
2025-08-07 06:01:26,user129,192.168.1.38,login_failure,ssh
2025-08-07 06:01:38,user012,192.168.3.22,login_failure,rdp
2025-08-07 06:01:38,user055,192.168.2.30,login_success,ssh
2025-08-07 06:01:47,user017,192.168.3.26,login_success,rdp
2025-08-07 06:01:49,user091,192.168.4.31,login_success,web
2025-08-07 06:01:51,user100,192.168.3.40,login_success,ssh
2025-08-07 06:02:15,user126,192.168.4.25,login_success,rdp
2025-08-07 06:02:22,user109,192.168.1.19,login_success,ssh
2025-08-07 06:02:39,user106,192.168.2.42,login_success,ssh
2025-08-07 06:02:45,user011,192.168.1.42,login_success,web
2025-08-07 06:03:12,user139,192.168.2.41,login_success,ssh
2025-08-07 06:03:19,user016,192.168.2.15,login_success,web
2025-08-07 06:03:41,user041,192.168.2.47,login_success,web
2025-08-07 06:03:51,user142,192.168.1.22,login_success,rdp
2025-08-07 06:04:01,user088,192.168.2.36,login_failure,web
2025-08-07 06:04:02,user034,192.168.2.41,login_failure,ssh
2025-08-07 06:04:11,user093,192.168.4.43,login_success,rdp
2025-08-07 06:04:38,user075,192.168.3.40,login_failure,rdp
2025-08-07 06:04:53,user025,192.168.4.26,login_success,rdp
2025-08-07 06:04:56,user029,192.168.1.45,login_success,rdp
2025-08-07 06:04:59,user119,192.168.3.26,login_failure,rdp
2025-08-07 06:05:09,user022,192.168.1.36,login_success,rdp
2025-08-07 06:05:24,user059,192.168.4.45,login_success,ssh
2025-08-07 06:05:33,user143,192.168.1.10,login_success,rdp
2025-08-07 06:05:34,user075,192.168.2.20,login_success,ssh
2025-08-07 06:05:42,user010,192.168.2.34,login_success,web
2025-08-07 06:05:44,user088,192.168.4.21,login_success,web
2025-08-07 06:05:44,user069,192.168.1.36,login_failure,rdp
2025-08-07 06:06:28,user021,192.168.3.37,login_failure,rdp
2025-08-07 06:06:43,user027,192.168.2.14,login_success,rdp
2025-08-07 06:06:47,user056,192.168.2.46,login_success,ssh
2025-08-07 06:06:47,user084,192.168.3.31,login_success,ssh
2025-08-07 06:06:53,user048,192.168.3.32,login_success,rdp
2025-08-07 06:07:01,user087,192.168.4.16,login_success,rdp
2025-08-07 06:07:08,user118,192.168.2.25,login_success,rdp
2025-08-07 06:07:13,user072,192.168.1.27,login_success,rdp
2025-08-07 06:07:38,user089,192.168.3.46,login_success,web
2025-08-07 06:07:39,user035,192.168.2.27,login_success,ssh
2025-08-07 06:07:47,user133,192.168.3.37,login_success,rdp
2025-08-07 06:07:47,user074,192.168.1.14,login_success,web
2025-08-07 06:08:03,user111,192.168.4.11,login_success,rdp
2025-08-07 06:08:08,user090,192.168.2.12,login_success,web
2025-08-07 06:08:10,user065,192.168.1.31,login_success,ssh
2025-08-07 06:08:10,user143,192.168.3.35,login_success,web
2025-08-07 06:08:21,user079,192.168.2.13,login_success,web
2025-08-07 06:08:24,user133,192.168.4.38,login_failure,web
2025-08-07 06:08:24,db_service,192.168.1.32,login_success,ssh
2025-08-07 06:08:41,user067,192.168.4.18,login_success,ssh
2025-08-07 06:08:43,user132,192.168.2.20,login_success,ssh
2025-08-07 06:08:48,user134,192.168.3.42,login_success,rdp
2025-08-07 06:08:54,user122,192.168.1.26,login_success,rdp
2025-08-07 06:08:55,user090,192.168.2.22,login_success,web
2025-08-07 06:09:04,user114,192.168.3.26,login_success,rdp
2025-08-07 06:09:21,user132,192.168.4.12,login_success,ssh
2025-08-07 06:09:23,user009,192.168.1.10,login_success,ssh
2025-08-07 06:09:23,user082,192.168.2.16,login_success,rdp
2025-08-07 06:09:31,user110,192.168.3.44,login_success,rdp
2025-08-07 06:09:35,user148,192.168.3.40,login_success,rdp
2025-08-07 06:09:45,user118,192.168.1.41,login_failure,web
2025-08-07 06:09:46,user044,192.168.1.46,login_success,rdp
2025-08-07 06:09:46,user135,192.168.4.46,login_failure,web
2025-08-07 06:10:09,user050,192.168.2.45,login_success,ssh
2025-08-07 06:10:11,user081,192.168.3.20,login_success,ssh
2025-08-07 06:10:11,user084,192.168.2.30,login_success,ssh
2025-08-07 06:10:30,user001,192.168.3.19,login_success,ssh
2025-08-07 06:10:35,user001,192.168.3.31,login_success,ssh
2025-08-07 06:10:38,user115,192.168.3.11,login_success,web
2025-08-07 06:11:10,user030,192.168.3.10,login_success,web
2025-08-07 06:11:10,user024,192.168.4.39,login_success,rdp
2025-08-07 06:11:25,user076,192.168.4.23,login_failure,web
2025-08-07 06:11:29,user075,192.168.3.23,login_success,ssh
2025-08-07 06:11:53,user018,192.168.4.43,login_failure,rdp
2025-08-07 06:11:57,user023,192.168.3.28,login_success,rdp
2025-08-07 06:12:22,user021,192.168.3.23,login_success,rdp
2025-08-07 06:12:27,user119,192.168.1.14,login_failure,ssh
2025-08-07 06:12:41,user146,192.168.2.22,login_failure,rdp
2025-08-07 06:12:41,user102,192.168.3.49,login_success,rdp
2025-08-07 06:12:55,user136,192.168.1.45,login_failure,web
2025-08-07 06:13:11,user041,192.168.1.26,login_failure,ssh
2025-08-07 06:13:12,user081,192.168.2.19,login_success,ssh
2025-08-07 06:13:14,user133,192.168.3.44,login_failure,rdp
2025-08-07 06:13:14,user135,192.168.2.29,login_success,rdp
2025-08-07 06:13:25,user100,192.168.3.24,login_success,ssh
2025-08-07 06:13:26,user006,192.168.2.35,login_success,web
2025-08-07 06:13:29,user076,192.168.3.24,login_success,web
2025-08-07 06:13:30,user139,192.168.2.20,login_success,web
2025-08-07 06:13:30,user015,192.168.4.26,login_failure,web
2025-08-07 06:13:38,user023,192.168.4.41,login_failure,ssh
2025-08-07 06:15:32,user107,192.168.4.42,login_success,rdp
2025-08-07 06:15:34,user043,192.168.3.45,login_success,ssh
2025-08-07 06:15:47,user053,192.168.1.13,login_failure,web
2025-08-07 06:15:50,user043,192.168.4.33,login_failure,rdp
2025-08-07 06:15:53,monitoring_svc,192.168.1.49,login_success,web
2025-08-07 06:15:56,user138,192.168.1.49,login_failure,ssh
2025-08-07 06:16:06,user053,192.168.4.22,login_success,ssh
2025-08-07 06:16:09,monitoring_svc,192.168.4.23,login_success,rdp
2025-08-07 06:16:12,user135,192.168.1.48,login_failure,rdp
2025-08-07 06:16:12,user099,192.168.3.25,login_failure,ssh
2025-08-07 06:16:25,user148,192.168.2.41,login_success,rdp
2025-08-07 06:16:26,user144,192.168.1.33,login_success,ssh
2025-08-07 06:16:28,user079,192.168.3.15,login_failure,ssh
2025-08-07 06:16:35,user078,192.168.4.12,login_success,ssh
2025-08-07 06:16:38,user121,192.168.4.20,login_success,web
2025-08-07 06:16:48,user127,192.168.2.45,login_success,rdp
2025-08-07 06:16:51,user021,192.168.4.48,login_success,ssh
2025-08-07 06:16:54,user064,192.168.4.16,login_failure,ssh
2025-08-07 06:16:58,user055,192.168.3.36,login_success,ssh
2025-08-07 06:17:22,user086,192.168.1.10,login_success,web
2025-08-07 06:17:24,user074,192.168.2.41,login_success,ssh
2025-08-07 06:17:27,user078,192.168.3.29,login_success,ssh
2025-08-07 06:17:45,user028,192.168.3.43,login_success,web
2025-08-07 06:17:58,user007,192.168.4.22,login_success,rdp
2025-08-07 06:18:04,user008,192.168.1.32,login_failure,rdp
2025-08-07 06:18:05,user023,192.168.2.20,login_failure,web
2025-08-07 06:18:18,user026,192.168.1.45,login_success,ssh
2025-08-07 06:18:18,user061,192.168.3.24,login_success,rdp
2025-08-07 06:18:22,user028,192.168.3.23,login_success,ssh
2025-08-07 06:18:48,user074,192.168.4.22,login_failure,rdp
2025-08-07 06:18:49,user090,192.168.3.11,login_success,web
2025-08-07 06:18:50,user118,192.168.2.17,login_success,rdp
2025-08-07 06:18:54,user124,192.168.1.42,login_success,web
2025-08-07 06:18:58,user008,192.168.1.39,login_failure,ssh
2025-08-07 06:19:14,user107,192.168.1.15,login_failure,ssh
2025-08-07 06:19:16,user143,192.168.1.23,login_success,rdp
2025-08-07 06:19:23,user037,192.168.4.34,login_success,rdp
2025-08-07 06:19:25,user107,192.168.2.42,login_success,rdp
2025-08-07 06:19:30,user018,192.168.3.14,login_success,web
2025-08-07 06:19:33,user103,192.168.4.21,login_success,ssh
2025-08-07 06:19:38,user085,192.168.3.23,login_failure,ssh
2025-08-07 06:19:42,user037,192.168.4.25,login_failure,web
2025-08-07 06:19:56,user133,192.168.2.32,login_success,rdp
2025-08-07 06:19:59,user039,192.168.4.18,login_success,rdp
2025-08-07 06:20:03,user141,192.168.4.20,login_success,ssh
2025-08-07 06:20:08,user055,192.168.2.34,login_success,rdp
2025-08-07 06:20:22,user042,192.168.4.19,login_failure,ssh
2025-08-07 06:20:39,user033,192.168.4.49,login_success,web
2025-08-07 06:21:01,user130,192.168.4.23,login_failure,rdp
2025-08-07 06:21:07,user080,192.168.3.37,login_success,ssh
2025-08-07 06:21:07,user137,192.168.4.48,login_success,rdp
2025-08-07 06:21:19,user056,192.168.2.27,login_failure,ssh
2025-08-07 06:21:22,user099,192.168.3.48,login_success,rdp
2025-08-07 06:21:24,user022,192.168.3.44,login_failure,web
2025-08-07 06:21:26,user145,192.168.3.11,login_success,ssh
2025-08-07 06:21:49,user088,192.168.1.34,login_success,ssh
2025-08-07 06:22:00,user054,192.168.2.49,login_success,ssh
2025-08-07 06:22:04,backup_svc,192.168.4.30,login_success,ssh
2025-08-07 06:22:32,user036,192.168.2.25,login_success,web
2025-08-07 06:22:41,user075,192.168.1.31,login_success,rdp
2025-08-07 06:22:41,user081,192.168.2.28,login_success,rdp
2025-08-07 06:22:45,backup_svc,192.168.3.12,login_success,web
2025-08-07 06:22:49,user026,192.168.4.10,login_success,web
2025-08-07 06:22:55,user124,192.168.3.26,login_success,ssh
2025-08-07 06:22:56,user024,192.168.2.46,login_success,web
2025-08-07 06:22:56,user108,192.168.4.27,login_success,web
2025-08-07 06:23:00,user134,192.168.2.12,login_success,ssh
2025-08-07 06:23:07,user007,192.168.3.31,login_failure,ssh
2025-08-07 06:23:25,user135,192.168.1.49,login_success,web
2025-08-07 06:23:33,user109,192.168.4.29,login_success,web
2025-08-07 06:23:35,user026,192.168.3.27,login_success,ssh
2025-08-07 06:23:49,user108,192.168.3.38,login_success,rdp
2025-08-07 06:23:57,user086,192.168.3.14,login_success,ssh
2025-08-07 06:24:12,user029,192.168.1.25,login_failure,rdp
2025-08-07 06:24:20,user003,192.168.4.20,login_success,rdp
2025-08-07 06:24:24,user129,192.168.4.13,login_success,rdp
2025-08-07 06:24:27,user117,192.168.4.30,login_failure,ssh
2025-08-07 06:24:33,user095,192.168.3.25,login_failure,rdp
2025-08-07 06:24:35,user084,192.168.4.31,login_success,ssh
2025-08-07 06:24:49,user028,192.168.4.14,login_success,rdp
2025-08-07 06:24:54,user144,192.168.2.31,login_success,web
2025-08-07 06:24:58,user144,192.168.3.18,login_success,ssh
2025-08-07 06:25:02,user089,192.168.1.11,login_success,web
2025-08-07 06:25:07,user141,192.168.3.42,login_failure,web
2025-08-07 06:25:08,user042,192.168.4.42,login_success,rdp
2025-08-07 06:25:14,user063,192.168.4.31,login_success,rdp
2025-08-07 06:25:16,web_service,192.168.3.14,login_success,ssh
2025-08-07 06:25:16,user036,192.168.1.39,login_success,rdp
2025-08-07 06:25:20,user015,192.168.1.25,login_success,rdp
2025-08-07 06:25:24,user130,192.168.4.17,login_success,web
2025-08-07 06:25:24,user113,192.168.3.15,login_failure,web
2025-08-07 06:25:56,user115,192.168.3.19,login_success,web
2025-08-07 06:26:19,user037,192.168.3.37,login_success,ssh
2025-08-07 06:26:25,user015,192.168.4.36,login_success,rdp
2025-08-07 06:26:26,user024,192.168.1.18,login_success,ssh
2025-08-07 06:26:26,user147,192.168.2.16,login_success,ssh
2025-08-07 06:26:30,user065,192.168.3.29,login_success,web
2025-08-07 06:26:34,user011,192.168.2.14,login_success,web
2025-08-07 06:26:35,user083,192.168.4.11,login_failure,web
2025-08-07 06:26:37,user079,192.168.1.42,login_success,rdp
2025-08-07 06:27:17,user117,192.168.3.29,login_failure,rdp
2025-08-07 06:27:46,user089,192.168.1.14,login_success,ssh
2025-08-07 06:27:49,user143,192.168.3.30,login_success,web
2025-08-07 06:27:56,user103,192.168.1.34,login_success,rdp
2025-08-07 06:27:58,user077,192.168.4.19,login_success,ssh
2025-08-07 06:28:08,user045,192.168.4.48,login_success,rdp
2025-08-07 06:28:16,user025,192.168.4.32,login_failure,rdp
2025-08-07 06:28:24,user044,192.168.2.19,login_success,rdp
2025-08-07 06:28:36,user094,192.168.1.25,login_success,web
2025-08-07 06:28:42,user130,192.168.3.25,login_success,web
2025-08-07 06:28:44,user023,192.168.4.18,login_success,web
2025-08-07 06:28:59,user014,192.168.1.10,login_success,web
2025-08-07 06:29:00,user131,192.168.3.39,login_success,rdp
2025-08-07 06:29:11,user065,192.168.4.11,login_failure,web
2025-08-07 06:29:39,user007,192.168.4.31,login_failure,web
2025-08-07 06:29:41,user128,192.168.2.30,login_success,web
2025-08-07 06:29:46,user060,192.168.4.38,login_success,web
2025-08-07 06:29:48,user067,192.168.1.17,login_success,web
2025-08-07 06:30:02,user121,192.168.1.38,login_success,rdp
2025-08-07 06:30:03,user004,192.168.2.49,login_success,rdp
2025-08-07 06:30:11,user060,192.168.2.17,login_success,ssh
2025-08-07 06:30:15,web_service,192.168.2.27,login_success,web
2025-08-07 06:30:22,user010,192.168.4.19,login_success,web
2025-08-07 06:30:23,user144,192.168.1.13,login_success,ssh
2025-08-07 06:30:27,user097,192.168.1.34,login_success,ssh
2025-08-07 06:30:34,user105,192.168.4.16,login_success,rdp
2025-08-07 06:30:36,user117,192.168.3.14,login_success,web
2025-08-07 06:30:36,user140,192.168.2.25,login_success,ssh
2025-08-07 06:30:40,user103,192.168.2.37,login_success,ssh
2025-08-07 06:30:49,user018,192.168.3.43,login_success,web
2025-08-07 06:30:55,user105,192.168.1.34,login_failure,web
2025-08-07 06:31:03,user126,192.168.3.43,login_success,web
2025-08-07 06:31:22,user142,192.168.2.37,login_success,rdp
2025-08-07 06:31:26,user097,192.168.1.16,login_success,web
2025-08-07 06:31:42,user143,192.168.1.13,login_success,ssh
2025-08-07 06:31:43,user065,192.168.3.18,login_failure,rdp
2025-08-07 06:31:51,user067,192.168.2.30,login_success,ssh
2025-08-07 06:32:15,user052,192.168.2.42,login_success,rdp
2025-08-07 06:32:17,user125,192.168.1.17,login_success,ssh
2025-08-07 06:32:25,user098,192.168.1.35,login_success,rdp
2025-08-07 06:32:42,user104,192.168.2.19,login_failure,rdp
2025-08-07 06:32:43,user142,192.168.4.37,login_success,ssh
2025-08-07 06:32:57,user112,192.168.1.19,login_failure,rdp
2025-08-07 06:33:01,user107,192.168.1.42,login_success,rdp
2025-08-07 06:33:02,user084,192.168.1.15,login_failure,web
2025-08-07 06:33:10,user039,192.168.4.43,login_success,ssh
2025-08-07 06:33:14,user128,192.168.1.14,login_failure,web
2025-08-07 06:33:15,user131,192.168.2.13,login_success,rdp
2025-08-07 06:33:28,user035,192.168.2.45,login_failure,rdp
2025-08-07 06:33:59,user144,192.168.1.47,login_failure,ssh
2025-08-07 06:34:12,user022,192.168.3.25,login_failure,ssh
2025-08-07 06:34:16,user078,192.168.3.44,login_success,ssh
2025-08-07 06:34:30,user068,192.168.3.18,login_success,ssh
2025-08-07 06:34:39,user094,192.168.1.27,login_success,rdp
2025-08-07 06:34:40,user145,192.168.4.15,login_failure,web
2025-08-07 06:34:53,user095,192.168.3.33,login_success,web
2025-08-07 06:34:56,user142,192.168.1.44,login_success,ssh
2025-08-07 06:35:07,user074,192.168.2.10,login_failure,ssh
2025-08-07 06:35:10,user118,192.168.3.41,login_failure,rdp
2025-08-07 06:35:15,user030,192.168.4.22,login_failure,ssh
2025-08-07 06:35:15,user073,192.168.4.21,login_success,ssh
2025-08-07 06:35:29,user104,192.168.4.11,login_failure,ssh
2025-08-07 06:35:45,user101,192.168.1.35,login_success,web
2025-08-07 06:35:55,user025,192.168.3.35,login_failure,web
2025-08-07 06:36:02,user144,192.168.4.16,login_success,ssh
2025-08-07 06:36:03,user100,192.168.3.32,login_success,web
2025-08-07 06:36:05,user143,192.168.4.33,login_success,ssh
2025-08-07 06:36:07,user110,192.168.3.28,login_success,rdp
2025-08-07 06:36:10,backup_svc,192.168.4.21,login_success,web
2025-08-07 06:36:14,user033,192.168.2.18,login_success,rdp
2025-08-07 06:36:16,user031,192.168.3.21,login_success,web
2025-08-07 06:36:16,user027,192.168.4.40,login_success,web
2025-08-07 06:36:21,user121,192.168.1.48,login_failure,web
2025-08-07 06:36:25,user080,192.168.4.45,login_success,rdp
2025-08-07 06:36:27,user110,192.168.3.12,login_success,ssh
